customer_id,join_date,province,age_group,gender,loyalty_tier,preferred_channel
C06168,2024-02-28,Northern Cape,50+,Male,Bronze,Drive-thru
C06169,2023-06-21,Gauteng,26-35,Male,Bronze,In-store
C06170,2023-07-08,Gauteng,36-50,Male,Bronze,Drive-thru
C06171,2023-01-24,Gauteng,18-25,Male,Bronze,In-store
C06172,2023-05-09,Eastern Cape,36-50,Male,Bronze,App
C06173,2023-08-29,Gauteng,36-50,Male,Gold,In-store
C06174,2024-11-08,Mpumalanga,50+,Female,Silver,App
C06175,2023-09-15,KwaZulu-Natal,50+,Male,Bronze,App
C06176,2024-12-18,KwaZulu-Natal,26-35,Female,Silver,Drive-thru
C06177,2023-03-23,KwaZulu-Natal,26-35,Female,Bronze,In-store
C06178,2023-08-04,Gauteng,26-35,Male,Silver,App
C06179,2023-06-20,Gauteng,26-35,Female,Silver,App
C06180,2024-02-11,Western Cape,18-25,Female,Bronze,Drive-thru
C06181,2023-04-16,Eastern Cape,36-50,Female,Silver,Drive-thru
C06182,2023-04-08,Gauteng,50+,Female,Bronze,In-store
C06183,2023-03-07,Gauteng,26-35,Female,Bronze,App
C06184,2024-04-29,Free State,26-35,Male,Silver,In-store
C06185,2024-07-15,Gauteng,18-25,Female,Silver,App
C06186,2023-02-25,Mpumalanga,36-50,Male,Silver,Drive-thru
C06187,2023-01-27,Limpopo,26-35,Female,Gold,Drive-thru
C06188,2024-02-11,Western Cape,50+,Male,Silver,App
C06189,2024-06-20,Gauteng,36-50,Female,Silver,App
C06190,2023-03-27,Gauteng,36-50,Female,Silver,In-store
C06191,2023-04-17,Eastern Cape,26-35,Female,Bronze,App
C06192,2023-09-26,Eastern Cape,18-25,Female,Bronze,In-store
C06193,2024-09-24,Limpopo,50+,Female,Bronze,App
C06194,2023-06-09,Free State,36-50,Female,Bronze,In-store
C06195,2023-03-28,Eastern Cape,50+,Male,Silver,In-store
C06196,2024-11-01,Gauteng,26-35,Female,Bronze,App
C06197,2024-02-04,Gauteng,36-50,Female,Bronze,Drive-thru
C06198,2023-11-13,Mpumalanga,18-25,Female,Silver,App
C06199,2023-08-23,Gauteng,36-50,Female,Bronze,App
C06200,2023-09-11,Gauteng,36-50,Male,Bronze,Drive-thru
C06201,2023-10-18,Limpopo,36-50,Male,Bronze,In-store
C06202,2024-03-29,KwaZulu-Natal,36-50,Female,Silver,In-store
C06203,2024-10-03,North West,18-25,Female,Bronze,Drive-thru
C06204,2023-05-10,Eastern Cape,50+,Male,Gold,Drive-thru
C06205,2023-05-15,Gauteng,50+,Female,Bronze,In-store
C06206,2024-06-23,Free State,18-25,Male,Silver,In-store
C06207,2023-06-24,Gauteng,50+,Female,Bronze,Drive-thru
C06208,2023-01-30,Western Cape,26-35,Female,Bronze,App
C06209,2023-02-05,KwaZulu-Natal,36-50,Male,Bronze,In-store
C06210,2024-11-10,Gauteng,26-35,Female,Bronze,In-store
C06211,2024-01-01,KwaZulu-Natal,50+,Female,Bronze,Drive-thru
C06212,2023-11-30,Gauteng,18-25,Male,Bronze,In-store
C06213,2024-05-02,KwaZulu-Natal,26-35,Male,Bronze,In-store
C06214,2024-04-23,Western Cape,26-35,Male,Silver,App
C06215,2024-07-07,Limpopo,26-35,Female,Bronze,In-store
C06216,2023-10-06,Mpumalanga,36-50,Male,Gold,In-store
C06217,2024-07-15,Gauteng,18-25,Male,Silver,In-store
C06218,2024-03-31,Western Cape,36-50,Male,Bronze,In-store
C06219,2023-05-19,Western Cape,50+,Female,Bronze,Drive-thru
C06220,2024-12-15,Gauteng,36-50,Female,Silver,App
C06221,2024-07-06,Limpopo,36-50,Female,Silver,In-store
C06222,2023-07-01,Limpopo,26-35,Male,Silver,In-store
C06223,2024-08-28,Gauteng,26-35,Female,Silver,In-store
C06224,2024-09-03,Western Cape,26-35,Female,Bronze,In-store
C06225,2024-04-12,Gauteng,18-25,Male,Bronze,App
C06226,2024-10-08,Eastern Cape,50+,Male,Silver,In-store
C06227,2024-10-13,Gauteng,18-25,Female,Silver,App
C06228,2024-07-31,Northern Cape,50+,Female,Silver,Drive-thru
C06229,2024-03-21,Limpopo,18-25,Female,Silver,In-store
C06230,2024-06-20,KwaZulu-Natal,36-50,Male,Bronze,In-store
C06231,2024-10-17,KwaZulu-Natal,18-25,Female,Gold,Drive-thru
C06232,2024-10-16,North West,18-25,Female,Gold,Drive-thru
C06233,2024-06-30,KwaZulu-Natal,36-50,Female,Bronze,Drive-thru
C06234,2023-11-14,Gauteng,26-35,Prefer not to say,Bronze,App
C06235,2023-12-22,Western Cape,36-50,Female,Bronze,Drive-thru
C06236,2024-05-08,Mpumalanga,26-35,Female,Silver,Drive-thru
C06237,2024-07-06,Eastern Cape,18-25,Male,Bronze,In-store
C06238,2023-08-21,Eastern Cape,50+,Female,Bronze,App
C06239,2023-04-02,Mpumalanga,26-35,Male,Bronze,In-store
C06240,2024-03-28,North West,36-50,Female,Bronze,App
C06241,2023-11-12,North West,26-35,Male,Bronze,In-store
C06242,2024-01-10,Gauteng,36-50,Female,Silver,In-store
C06243,2024-02-27,KwaZulu-Natal,26-35,Male,Silver,In-store
C06244,2023-09-24,Limpopo,18-25,Female,Bronze,In-store
C06245,2023-06-09,Limpopo,26-35,Male,Silver,App
C06246,2023-11-07,Eastern Cape,26-35,Male,Silver,App
C06247,2023-01-11,Gauteng,26-35,Female,Bronze,In-store
C06248,2023-01-01,Limpopo,36-50,Female,Bronze,App
C06249,2024-06-19,Limpopo,36-50,Male,Bronze,App
C06250,2023-05-20,Gauteng,18-25,Male,Bronze,App
C06251,2023-12-19,KwaZulu-Natal,26-35,Male,Gold,In-store
C06252,2023-10-21,Gauteng,26-35,Female,Silver,Drive-thru
C06253,2024-04-25,Western Cape,18-25,Prefer not to say,Bronze,App
C06254,2024-07-01,Gauteng,18-25,Female,Gold,Drive-thru
C06255,2023-01-09,KwaZulu-Natal,18-25,Male,Silver,In-store
C06256,2024-12-05,KwaZulu-Natal,50+,Male,Gold,In-store
C06257,2024-05-18,Eastern Cape,36-50,Prefer not to say,Bronze,In-store
C06258,2024-05-03,Eastern Cape,18-25,Male,Silver,In-store
C06259,2023-11-03,Mpumalanga,18-25,Female,Silver,In-store
C06260,2023-01-10,Gauteng,36-50,Male,Silver,Drive-thru
C06261,2024-03-16,Gauteng,26-35,Female,Bronze,App
C06262,2023-10-27,Mpumalanga,36-50,Female,Silver,In-store
C06263,2024-09-03,Gauteng,50+,Male,Bronze,App
C06264,2023-08-25,Free State,26-35,Female,Silver,In-store
C06265,2023-01-08,Mpumalanga,18-25,Female,Silver,In-store
C06266,2024-07-15,KwaZulu-Natal,36-50,Male,Bronze,App
C06267,2024-01-18,Northern Cape,50+,Male,Bronze,App
C06268,2023-07-13,Gauteng,26-35,Female,Silver,App
C06269,2024-02-26,Western Cape,36-50,Male,Bronze,In-store
C06270,2024-07-28,Eastern Cape,26-35,Female,Bronze,In-store
C06271,2024-03-23,Western Cape,26-35,Male,Silver,Drive-thru
C06272,2024-02-09,North West,36-50,Male,Silver,Drive-thru
C06273,2023-09-13,Gauteng,50+,Male,Bronze,In-store
C06274,2023-06-17,KwaZulu-Natal,36-50,Male,Bronze,App
C06275,2024-10-23,Eastern Cape,36-50,Female,Silver,In-store
C06276,2024-02-04,Eastern Cape,18-25,Male,Silver,In-store
C06277,2024-01-23,Gauteng,18-25,Female,Bronze,App
C06278,2023-08-14,Western Cape,26-35,Female,Bronze,App
C06279,2023-09-27,Mpumalanga,18-25,Female,Bronze,Drive-thru
C06280,2023-03-23,Gauteng,36-50,Male,Gold,App
C06281,2024-03-08,Mpumalanga,26-35,Female,Bronze,App
C06282,2024-10-02,KwaZulu-Natal,36-50,Male,Bronze,In-store
C06283,2023-09-03,Limpopo,36-50,Female,Bronze,App
C06284,2024-06-13,Limpopo,26-35,Male,Bronze,Drive-thru
C06285,2024-09-19,Gauteng,18-25,Male,Silver,App
C06286,2024-12-11,KwaZulu-Natal,36-50,Female,Bronze,In-store
C06287,2024-12-02,Mpumalanga,50+,Male,Bronze,Drive-thru
C06288,2023-10-06,KwaZulu-Natal,36-50,Female,Bronze,In-store
C06289,2023-10-19,Free State,18-25,Male,Bronze,In-store
C06290,2024-10-26,KwaZulu-Natal,18-25,Female,Silver,In-store
C06291,2024-06-28,Gauteng,26-35,Female,Bronze,In-store
C06292,2023-10-03,KwaZulu-Natal,18-25,Male,Silver,In-store
C06293,2024-02-27,Free State,36-50,Female,Bronze,App
C06294,2023-07-12,Western Cape,36-50,Female,Bronze,App
C06295,2023-03-12,Mpumalanga,26-35,Female,Bronze,App
C06296,2023-07-06,North West,26-35,Female,Gold,App
C06297,2023-05-20,Western Cape,18-25,Female,Bronze,App
C06298,2023-10-24,Gauteng,50+,Male,Silver,Drive-thru
C06299,2023-04-24,Limpopo,26-35,Female,Bronze,Drive-thru
C06300,2024-10-14,Western Cape,36-50,Female,Bronze,In-store
C06301,2024-04-11,Limpopo,26-35,Male,Bronze,In-store
C06302,2024-09-24,KwaZulu-Natal,36-50,Female,Gold,In-store
C06303,2024-04-08,KwaZulu-Natal,26-35,Male,Bronze,In-store
C06304,2023-10-06,Limpopo,26-35,Male,Silver,Drive-thru
C06305,2024-12-18,KwaZulu-Natal,36-50,Male,Gold,In-store
C06306,2024-09-29,KwaZulu-Natal,26-35,Male,Bronze,App
C06307,2024-05-18,Western Cape,26-35,Male,Bronze,In-store
C06308,2023-07-12,Western Cape,18-25,Prefer not to say,Bronze,App
C06309,2023-11-25,KwaZulu-Natal,26-35,Male,Bronze,In-store
C06310,2023-01-20,Mpumalanga,26-35,Female,Bronze,App
C06311,2023-06-05,Western Cape,36-50,Male,Silver,Drive-thru
C06312,2023-02-20,KwaZulu-Natal,50+,Female,Silver,In-store
C06313,2024-07-01,Eastern Cape,18-25,Prefer not to say,Silver,In-store
C06314,2023-01-23,Western Cape,18-25,Male,Gold,In-store
C06315,2023-07-10,Western Cape,18-25,Female,Bronze,App
C06316,2023-04-15,Free State,26-35,Prefer not to say,Bronze,In-store
C06317,2023-10-16,Limpopo,26-35,Female,Bronze,Drive-thru
C06318,2023-10-03,KwaZulu-Natal,36-50,Male,Bronze,In-store
C06319,2023-05-09,Eastern Cape,18-25,Female,Bronze,In-store
C06320,2024-03-24,Gauteng,26-35,Female,Bronze,App
C06321,2023-01-09,Eastern Cape,50+,Male,Silver,In-store
C06322,2023-08-27,KwaZulu-Natal,50+,Male,Gold,App
C06323,2023-04-03,KwaZulu-Natal,50+,Male,Bronze,In-store
C06324,2023-06-04,Western Cape,36-50,Male,Silver,Drive-thru
C06325,2023-01-16,Gauteng,50+,Female,Silver,App
C06326,2024-05-20,Gauteng,18-25,Male,Bronze,App
C06327,2023-08-11,Free State,18-25,Male,Bronze,In-store
C06328,2023-12-17,KwaZulu-Natal,18-25,Female,Gold,In-store
C06329,2024-03-06,KwaZulu-Natal,36-50,Male,Silver,App
C06330,2023-11-16,Gauteng,50+,Male,Gold,In-store
C06331,2024-05-25,Gauteng,18-25,Female,Bronze,In-store
C06332,2024-01-16,Limpopo,36-50,Male,Bronze,App
C06333,2024-04-19,KwaZulu-Natal,36-50,Male,Bronze,In-store
C06334,2024-12-14,KwaZulu-Natal,50+,Male,Gold,App
C06335,2023-02-02,Gauteng,36-50,Female,Bronze,Drive-thru
C06336,2023-12-05,Limpopo,50+,Female,Bronze,In-store
C06337,2023-03-24,Gauteng,26-35,Female,Bronze,Drive-thru
C06338,2023-05-30,Gauteng,26-35,Male,Bronze,Drive-thru
C06339,2023-02-27,KwaZulu-Natal,26-35,Female,Bronze,In-store
C06340,2023-09-30,Western Cape,26-35,Female,Silver,In-store
C06341,2024-02-06,Gauteng,18-25,Male,Bronze,App
C06342,2023-03-15,Eastern Cape,36-50,Female,Bronze,App
C06343,2024-07-10,Eastern Cape,36-50,Female,Bronze,In-store
C06344,2024-04-26,Mpumalanga,36-50,Male,Bronze,In-store
C06345,2023-07-05,KwaZulu-Natal,26-35,Male,Bronze,In-store
C06346,2023-07-16,Gauteng,26-35,Male,Bronze,App
C06347,2023-09-14,Western Cape,26-35,Male,Silver,In-store
C06348,2024-01-26,Northern Cape,18-25,Female,Bronze,App
C06349,2023-01-13,Eastern Cape,26-35,Female,Bronze,Drive-thru
C06350,2023-05-05,Limpopo,18-25,Male,Bronze,App
C06351,2023-09-12,Gauteng,18-25,Female,Bronze,In-store
C06352,2024-01-30,KwaZulu-Natal,36-50,Female,Bronze,In-store
C06353,2024-03-29,Gauteng,18-25,Male,Silver,App
C06354,2023-09-11,KwaZulu-Natal,50+,Female,Silver,Drive-thru
C06355,2023-02-04,North West,26-35,Female,Silver,Drive-thru
C06356,2023-07-23,Free State,50+,Male,Bronze,App
C06357,2024-04-16,KwaZulu-Natal,18-25,Male,Bronze,In-store
C06358,2023-04-07,KwaZulu-Natal,26-35,Male,Silver,App
C06359,2024-06-17,Free State,26-35,Male,Bronze,Drive-thru
C06360,2024-11-12,Eastern Cape,36-50,Male,Bronze,Drive-thru
C06361,2023-08-02,Gauteng,26-35,Male,Silver,App
C06362,2024-04-29,KwaZulu-Natal,26-35,Female,Bronze,App
C06363,2024-02-03,Gauteng,36-50,Female,Silver,App
C06364,2024-11-28,KwaZulu-Natal,26-35,Male,Bronze,Drive-thru
C06365,2023-11-16,KwaZulu-Natal,18-25,Male,Bronze,App
C06366,2023-11-27,Eastern Cape,26-35,Female,Silver,In-store
C06367,2023-06-12,Western Cape,36-50,Female,Bronze,App
C06368,2024-10-06,Gauteng,26-35,Male,Bronze,Drive-thru
C06369,2023-02-13,KwaZulu-Natal,26-35,Male,Bronze,App
C06370,2024-07-16,Mpumalanga,18-25,Female,Bronze,App
C06371,2024-06-17,Eastern Cape,26-35,Male,Bronze,App
C06372,2023-05-06,Western Cape,36-50,Male,Bronze,App
C06373,2023-09-17,Free State,26-35,Male,Gold,In-store
C06374,2024-05-07,North West,26-35,Male,Silver,App
C06375,2024-10-15,Gauteng,18-25,Male,Silver,In-store
C06376,2023-11-02,Gauteng,18-25,Male,Silver,Drive-thru
C06377,2023-07-23,Limpopo,18-25,Female,Bronze,Drive-thru
C06378,2024-01-05,Mpumalanga,26-35,Female,Bronze,In-store
C06379,2023-02-23,Free State,26-35,Prefer not to say,Bronze,Drive-thru
C06380,2024-11-13,North West,50+,Male,Silver,In-store
C06381,2023-08-12,Eastern Cape,18-25,Male,Bronze,App
C06382,2023-04-26,KwaZulu-Natal,26-35,Female,Bronze,In-store
C06383,2023-08-30,Gauteng,26-35,Female,Silver,In-store
C06384,2024-10-10,Gauteng,26-35,Male,Bronze,Drive-thru
C06385,2024-03-20,KwaZulu-Natal,36-50,Male,Bronze,Drive-thru
C06386,2023-11-29,Eastern Cape,18-25,Male,Bronze,App
C06387,2023-01-16,KwaZulu-Natal,18-25,Male,Bronze,In-store
C06388,2023-06-21,Limpopo,36-50,Male,Bronze,App
C06389,2023-10-10,Western Cape,26-35,Prefer not to say,Bronze,Drive-thru
C06390,2024-08-21,KwaZulu-Natal,18-25,Male,Bronze,In-store
C06391,2023-05-03,Gauteng,26-35,Prefer not to say,Bronze,In-store
C06392,2024-02-10,KwaZulu-Natal,26-35,Female,Bronze,App
C06393,2023-09-06,Limpopo,36-50,Male,Gold,Drive-thru
C06394,2023-01-10,Eastern Cape,18-25,Female,Bronze,In-store
C06395,2023-02-13,Northern Cape,26-35,Female,Silver,Drive-thru
C06396,2024-08-18,Western Cape,26-35,Male,Silver,App
C06397,2024-12-08,KwaZulu-Natal,26-35,Male,Bronze,In-store
C06398,2024-05-01,Western Cape,50+,Female,Bronze,App
C06399,2024-12-05,KwaZulu-Natal,18-25,Female,Bronze,App
C06400,2024-09-02,Mpumalanga,50+,Female,Silver,In-store
C06401,2023-06-08,Eastern Cape,26-35,Female,Bronze,App
C06402,2024-01-16,North West,36-50,Male,Bronze,App
C06403,2023-04-02,Gauteng,26-35,Female,Bronze,In-store
C06404,2023-09-12,North West,26-35,Male,Bronze,App
C06405,2023-06-11,Gauteng,36-50,Female,Bronze,In-store
C06406,2024-05-26,North West,50+,Female,Gold,In-store
C06407,2023-04-04,Western Cape,18-25,Female,Bronze,In-store
C06408,2024-12-03,Western Cape,18-25,Female,Bronze,App
C06409,2024-09-25,KwaZulu-Natal,26-35,Female,Silver,In-store
C06410,2023-12-13,Free State,50+,Female,Silver,In-store
C06411,2024-10-02,Gauteng,26-35,Female,Bronze,In-store
C06412,2023-03-03,Western Cape,36-50,Male,Bronze,App
C06413,2023-03-03,Mpumalanga,36-50,Prefer not to say,Bronze,App
C06414,2023-12-31,KwaZulu-Natal,36-50,Male,Bronze,In-store
C06415,2024-10-22,Gauteng,26-35,Male,Bronze,Drive-thru
C06416,2023-06-07,KwaZulu-Natal,26-35,Male,Bronze,App
C06417,2024-12-19,KwaZulu-Natal,50+,Male,Bronze,App
C06418,2024-07-03,North West,36-50,Female,Gold,App
C06419,2023-04-20,Limpopo,36-50,Male,Bronze,In-store
C06420,2023-05-09,KwaZulu-Natal,26-35,Female,Bronze,Drive-thru
C06421,2024-05-14,Northern Cape,36-50,Male,Gold,In-store
C06422,2023-08-27,KwaZulu-Natal,26-35,Male,Silver,App
C06423,2023-11-21,Gauteng,18-25,Male,Bronze,App
C06424,2024-07-25,Western Cape,36-50,Female,Bronze,Drive-thru
C06425,2024-10-22,KwaZulu-Natal,26-35,Female,Gold,In-store
C06426,2023-12-22,Gauteng,36-50,Male,Bronze,App
C06427,2024-03-25,Free State,26-35,Male,Silver,App
C06428,2023-07-17,Limpopo,26-35,Prefer not to say,Silver,In-store
C06429,2023-01-22,Western Cape,26-35,Male,Bronze,In-store
C06430,2024-12-06,Eastern Cape,26-35,Female,Silver,In-store
C06431,2024-01-22,Limpopo,26-35,Male,Gold,In-store
C06432,2024-01-02,Free State,36-50,Male,Silver,In-store
C06433,2023-05-18,North West,36-50,Male,Bronze,App
C06434,2023-09-14,KwaZulu-Natal,26-35,Male,Silver,App
C06435,2023-02-10,Limpopo,26-35,Female,Bronze,Drive-thru
C06436,2024-05-11,KwaZulu-Natal,36-50,Female,Silver,In-store
C06437,2024-12-24,KwaZulu-Natal,36-50,Female,Bronze,In-store
C06438,2024-03-24,Gauteng,36-50,Female,Bronze,Drive-thru
C06439,2024-07-26,Gauteng,36-50,Female,Bronze,Drive-thru
C06440,2023-10-29,KwaZulu-Natal,26-35,Female,Bronze,App
C06441,2024-07-09,Western Cape,26-35,Female,Bronze,In-store
C06442,2024-12-14,Gauteng,26-35,Male,Bronze,Drive-thru
C06443,2024-05-16,Limpopo,18-25,Male,Bronze,In-store
C06444,2023-07-14,Gauteng,36-50,Female,Bronze,In-store
C06445,2024-08-03,Eastern Cape,18-25,Female,Silver,App
C06446,2023-07-11,KwaZulu-Natal,50+,Prefer not to say,Silver,App
C06447,2024-07-10,Free State,36-50,Female,Bronze,In-store
C06448,2023-12-23,KwaZulu-Natal,36-50,Male,Bronze,App
C06449,2023-11-28,Gauteng,50+,Male,Bronze,App
C06450,2024-04-24,KwaZulu-Natal,26-35,Female,Bronze,Drive-thru
C06451,2023-10-09,Mpumalanga,36-50,Male,Silver,In-store
C06452,2024-09-05,Northern Cape,18-25,Male,Silver,In-store
C06453,2024-07-21,KwaZulu-Natal,18-25,Female,Bronze,App
C06454,2023-06-14,Western Cape,36-50,Male,Silver,Drive-thru
C06455,2023-03-12,North West,18-25,Female,Silver,In-store
C06456,2024-06-27,Gauteng,50+,Female,Bronze,In-store
C06457,2023-06-08,Eastern Cape,36-50,Male,Bronze,In-store
C06458,2024-04-05,KwaZulu-Natal,36-50,Male,Bronze,In-store
C06459,2023-10-30,Gauteng,18-25,Male,Bronze,Drive-thru
C06460,2023-09-27,Western Cape,36-50,Female,Bronze,In-store
C06461,2024-07-08,Western Cape,18-25,Female,Bronze,App
C06462,2024-01-11,Eastern Cape,36-50,Male,Bronze,In-store
C06463,2024-04-09,Free State,18-25,Prefer not to say,Bronze,In-store
C06464,2023-01-01,Western Cape,36-50,Male,Bronze,Drive-thru
C06465,2024-10-15,Mpumalanga,18-25,Male,Bronze,App
C06466,2024-06-02,Gauteng,18-25,Male,Bronze,App
C06467,2024-01-24,KwaZulu-Natal,26-35,Male,Bronze,App
C06468,2023-07-09,Gauteng,18-25,Prefer not to say,Bronze,In-store
C06469,2023-01-20,Free State,36-50,Male,Silver,App
C06470,2024-09-26,Limpopo,18-25,Male,Silver,In-store
C06471,2024-01-08,Eastern Cape,26-35,Female,Bronze,Drive-thru
C06472,2024-09-27,Mpumalanga,26-35,Female,Bronze,App
C06473,2023-09-02,Eastern Cape,26-35,Male,Silver,In-store
C06474,2023-11-25,Free State,26-35,Female,Silver,Drive-thru
C06475,2023-03-06,Limpopo,36-50,Female,Bronze,App
C06476,2024-11-05,North West,18-25,Male,Silver,App
C06477,2024-07-05,KwaZulu-Natal,18-25,Female,Bronze,In-store
C06478,2024-02-01,Gauteng,26-35,Female,Bronze,Drive-thru
C06479,2023-07-14,KwaZulu-Natal,26-35,Female,Gold,Drive-thru
C06480,2024-06-20,Gauteng,26-35,Female,Bronze,App
C06481,2024-11-30,Eastern Cape,26-35,Prefer not to say,Gold,In-store
C06482,2024-05-24,KwaZulu-Natal,36-50,Female,Bronze,In-store
C06483,2024-07-18,Eastern Cape,18-25,Male,Bronze,In-store
C06484,2023-06-07,Gauteng,26-35,Male,Bronze,App
C06485,2024-09-19,Gauteng,26-35,Female,Silver,In-store
C06486,2023-10-17,KwaZulu-Natal,36-50,Male,Bronze,Drive-thru
C06487,2023-11-27,Free State,50+,Female,Silver,In-store
C06488,2024-02-24,KwaZulu-Natal,26-35,Male,Silver,App
C06489,2024-10-18,KwaZulu-Natal,50+,Male,Bronze,In-store
C06490,2023-11-26,Limpopo,26-35,Female,Bronze,In-store
C06491,2023-04-24,Eastern Cape,18-25,Female,Bronze,App
C06492,2023-04-09,Western Cape,18-25,Male,Silver,App
C06493,2024-06-19,KwaZulu-Natal,26-35,Male,Silver,App
C06494,2024-11-05,Gauteng,26-35,Female,Bronze,In-store
C06495,2023-03-10,Free State,18-25,Female,Bronze,In-store
C06496,2023-02-14,Gauteng,26-35,Female,Bronze,Drive-thru
C06497,2023-05-13,Western Cape,26-35,Male,Bronze,App
C06498,2023-07-02,Gauteng,18-25,Male,Bronze,App
C06499,2023-02-02,Gauteng,26-35,Female,Silver,In-store
C06500,2023-07-26,Limpopo,50+,Female,Gold,App
C06501,2023-04-20,Gauteng,26-35,Male,Silver,In-store
C06502,2024-05-12,Gauteng,36-50,Female,Bronze,In-store
C06503,2023-07-16,KwaZulu-Natal,36-50,Male,Bronze,In-store
C06504,2023-04-12,Gauteng,26-35,Female,Bronze,In-store
C06505,2023-02-02,Gauteng,18-25,Female,Bronze,In-store
C06506,2024-08-07,Mpumalanga,26-35,Male,Bronze,In-store
C06507,2024-10-19,Limpopo,26-35,Female,Bronze,App
C06508,2024-02-02,North West,26-35,Male,Silver,App
C06509,2024-11-04,Mpumalanga,18-25,Male,Bronze,Drive-thru
C06510,2024-05-16,Eastern Cape,18-25,Female,Gold,In-store
C06511,2024-06-22,Gauteng,36-50,Male,Bronze,In-store
C06512,2024-09-30,Limpopo,26-35,Female,Bronze,App
C06513,2024-12-19,Mpumalanga,36-50,Male,Bronze,In-store
C06514,2024-08-27,Limpopo,26-35,Female,Bronze,In-store
C06515,2023-09-20,KwaZulu-Natal,36-50,Male,Gold,App
C06516,2023-02-20,Gauteng,26-35,Female,Bronze,App
C06517,2024-01-11,Mpumalanga,26-35,Female,Gold,Drive-thru
C06518,2023-08-15,Limpopo,50+,Prefer not to say,Bronze,Drive-thru
C06519,2024-09-12,Northern Cape,36-50,Female,Bronze,App
C06520,2023-03-14,Gauteng,18-25,Male,Bronze,In-store
C06521,2023-01-14,Gauteng,18-25,Male,Silver,App
C06522,2023-08-02,Gauteng,36-50,Female,Bronze,App
C06523,2024-11-02,Limpopo,36-50,Female,Gold,App
C06524,2024-05-18,Gauteng,26-35,Male,Bronze,Drive-thru
C06525,2023-03-23,Gauteng,26-35,Male,Bronze,App
C06526,2024-04-24,Northern Cape,36-50,Female,Silver,App
C06527,2024-10-16,Gauteng,26-35,Female,Bronze,In-store
C06528,2023-03-04,Mpumalanga,36-50,Female,Bronze,Drive-thru
C06529,2024-01-05,Western Cape,18-25,Male,Silver,App
C06530,2024-07-25,Mpumalanga,50+,Male,Bronze,In-store
C06531,2024-03-01,KwaZulu-Natal,36-50,Male,Bronze,In-store
C06532,2024-01-13,North West,36-50,Female,Bronze,In-store
C06533,2024-12-26,North West,26-35,Female,Bronze,In-store
C06534,2023-03-01,Gauteng,18-25,Female,Bronze,App
C06535,2024-09-23,Gauteng,26-35,Female,Bronze,In-store
C06536,2023-09-30,Gauteng,36-50,Male,Silver,Drive-thru
C06537,2024-06-25,Eastern Cape,36-50,Male,Bronze,Drive-thru
C06538,2023-02-11,North West,26-35,Female,Silver,In-store
C06539,2023-03-14,KwaZulu-Natal,36-50,Male,Bronze,In-store
C06540,2023-11-08,Eastern Cape,36-50,Male,Bronze,In-store
C06541,2023-03-21,Gauteng,18-25,Female,Bronze,In-store
C06542,2023-08-10,Mpumalanga,26-35,Female,Silver,In-store
C06543,2024-06-15,Free State,36-50,Female,Silver,App
C06544,2023-04-10,Western Cape,26-35,Male,Bronze,Drive-thru
C06545,2023-04-14,KwaZulu-Natal,36-50,Female,Bronze,Drive-thru
C06546,2023-08-25,Gauteng,26-35,Female,Silver,Drive-thru
C06547,2024-06-28,KwaZulu-Natal,50+,Female,Silver,App
C06548,2024-01-30,KwaZulu-Natal,18-25,Female,Silver,Drive-thru
C06549,2023-07-14,Gauteng,26-35,Female,Bronze,App
C06550,2023-07-17,KwaZulu-Natal,18-25,Male,Bronze,In-store
C06551,2024-06-22,Western Cape,18-25,Female,Silver,App
C06552,2024-11-03,KwaZulu-Natal,26-35,Male,Bronze,Drive-thru
C06553,2023-09-12,Eastern Cape,18-25,Male,Bronze,In-store
C06554,2024-08-06,Gauteng,50+,Male,Bronze,In-store
C06555,2024-10-02,Limpopo,50+,Female,Bronze,In-store
C06556,2023-07-03,Limpopo,26-35,Male,Gold,In-store
C06557,2024-07-25,Western Cape,36-50,Female,Gold,In-store
C06558,2024-07-25,Gauteng,26-35,Female,Bronze,In-store
C06559,2024-03-01,Limpopo,36-50,Male,Bronze,Drive-thru
C06560,2023-04-19,Free State,36-50,Female,Silver,Drive-thru
C06561,2024-10-15,Gauteng,18-25,Male,Bronze,Drive-thru
